sheet_row,clean_name,current_category,suggested_category,current_is_universal,suggested_is_universal,suggested_model_slugs,price_min,shopee_link,original_link
156,🚀ส่งจากไทย🚀 Pd QC3.0 รถจักรยานยนต์ USB Fast Cellular Charger กันน้ํา Type C พอร์ต Socket Connector พร้อมโทรศัพท์มือถือโวลต์มิเตอร์ Digital Charge,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/gNZ4AfY1j,https://shopee.co.th/%F0%9F%9A%80%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%84%E0%B8%97%E0%B8%A2%F0%9F%9A%80-Pd-QC3.0-%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C-USB-Fast-Cellular-Charger-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B9%8D%E0%B8%B2-Type-C-%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95-Socket-Connector-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD%E0%B9%82%E0%B8%A7%E0%B8%A5%E0%B8%95%E0%B9%8C%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C-Digital-Charge-i.120936268.25183411808
157,"Ldnio 60W พอร์ตชาร์จ USB สําหรับรถจักรยานยนต์พร้อมที่ชาร์จโทรศัพท์มือถือ, พอร์ต PD, การชาร์จในรถยนต์, ชาร์จเร็ว, กันน้ำ",,accessory,TRUE,TRUE,,,https://s.shopee.co.th/4LGrQwZ6EC,https://shopee.co.th/Ldnio-60W-%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88-USB-%E0%B8%AA%E0%B9%8D%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD-%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95-PD-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%83%E0%B8%99%E0%B8%A3%E0%B8%96%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C-%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A7-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3-i.271171871.29173066338
158,ชาร์จเร็ว PD+QC3.0 ที่ชาร์จโทรศัพท์มอเตอร์ไซค์ 2USB+Type-C มีมิเตอร์ดิจิตอล กันน้ำ IPX6 ใช้ได้กับมือถือทุกรุ่น,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/6pyCPZQYt2,https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A7-PD-QC3.0-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-2USB-Type-C-%E0%B8%A1%E0%B8%B5%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%94%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%AD%E0%B8%A5-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3-IPX6-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-i.1322719277.45553903889
159,ที่ชาร์จมอเตอร์ไซค์ USB PD QC พร้อมโวลต์มิเตอร์ดิจิตอล กันน้ำ ชาร์จเร็วสุด ใช้ได้ทุกรุ่น X AUTO,,accessory,TRUE,TRUE,,219.0,https://s.shopee.co.th/2LVn3JxEnp,https://shopee.co.th/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-USB-PD-QC-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%82%E0%B8%A7%E0%B8%A5%E0%B8%95%E0%B9%8C%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%94%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%AD%E0%B8%A5-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A7%E0%B8%AA%E0%B8%B8%E0%B8%94-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-X-AUTO-i.1302237602.56703322615
160,อะแดปเตอร์ที่ชาร์จโทรศัพท์มือถือ USB Type C 30W กันน้ํา ตัดการเชื่อมต่อเร็ว สําหรับรถจักรยานยนต์ กันน้ำ,,accessory,TRUE,TRUE,,412.0,https://s.shopee.co.th/4fthpd5H6g,https://shopee.co.th/%E0%B8%AD%E0%B8%B0%E0%B9%81%E0%B8%94%E0%B8%9B%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD-USB-Type-C-30W-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B9%8D%E0%B8%B2-%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A7-%E0%B8%AA%E0%B9%8D%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3-i.904285680.24426003056
161,ที่ชาร์จมอเตอร์ไซค์ USB PD QC พร้อมโวลต์มิเตอร์ดิจิตอล กันน้ำ ชาร์จเร็วสุด ใช้ได้ทุกรุ่น,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/gNZ4J260K,https://shopee.co.th/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-USB-PD-QC-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%82%E0%B8%A7%E0%B8%A5%E0%B8%95%E0%B9%8C%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%94%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%AD%E0%B8%A5-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A7%E0%B8%AA%E0%B8%B8%E0%B8%94-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-i.1209964269.48350537777
162,Universal QC3.0 รถจักรยานยนต ์ USB Charger 48W USB-C Power Adapter กันน ้ ํา Handlebar Mounting Bracket กล ้ องชาร ์ จโทรศัพท ์,,rear_rack,TRUE,TRUE,,359.0,https://s.shopee.co.th/AUrUmOdasa,https://shopee.co.th/Universal-QC3.0-%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95-%E0%B9%8C-USB-Charger-48W-USB-C-Power-Adapter-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99-%E0%B9%89-%E0%B9%8D%E0%B8%B2-Handlebar-Mounting-Bracket-%E0%B8%81%E0%B8%A5-%E0%B9%89-%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%A3-%E0%B9%8C-%E0%B8%88%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97-%E0%B9%8C-i.293677763.24525888016
163,พอร์ต USB ที่ชาร์จรถจักรยานยนต์ 5V 1A/2.1A ซ็อกเก็ตชาร์จโทรศัพท์มือถือกันน้ำ,,accessory,TRUE,TRUE,,67.0,https://s.shopee.co.th/60P5Q8zCaA,https://shopee.co.th/%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95-USB-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C-5V-1A-2.1A-%E0%B8%8B%E0%B9%87%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3-i.666928375.22259256499
164,ส่งเร็ว ส่งไว MOTOWOLF MDL3532 ที่ยึดกล้องแอคชั่นแคม สำหรับติดมอเตอร์ไซค์ Action Camera Mount,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/9Uyxabu90L,https://shopee.co.th/%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A7-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%84%E0%B8%A7-MOTOWOLF-MDL3532-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%84%E0%B8%A1-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-Action-Camera-Mount-i.86097017.27387815327
165,MOTOWOLF รุ่น 3531 ขายึดกล้อง action camera แบบปรับความยาวได้ อลูมิเนียมอัลลอย รับประกัน 1ปี,,accessory,TRUE,TRUE,,1890.0,https://s.shopee.co.th/5ApyQfRhMq,https://shopee.co.th/MOTOWOLF-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-3531-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-action-camera-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B8%AD%E0%B8%A5%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A5%E0%B8%AD%E0%B8%A2-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99-1%E0%B8%9B%E0%B8%B5-i.217215188.28070224612
166,Motowolf MDL 3520 Helmet Camera ที่ยึดกล้อง ขายึดกล้อง Action cam กล้อง Gopro สำหรับติดหมวกกันน็อค ติดได้หลายแบบ,,riding_gear,TRUE,TRUE,,179.0,https://s.shopee.co.th/6L1vopfCyP,https://shopee.co.th/Motowolf-MDL-3520-Helmet-Camera-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-Action-cam-%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-Gopro-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%9A%E0%B8%9A-i.576308246.20813599847
167,MOTOWOLF ที่ยึดกล้องมอเตอร์ไซค์ MDL3531B สำหรับมอเตอร์ไซค์ ขายึดแฮนด์,,handle,TRUE,TRUE,,1188.0,https://s.shopee.co.th/7VDtCzqixY,https://shopee.co.th/MOTOWOLF-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-MDL3531B-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B9%81%E0%B8%AE%E0%B8%99%E0%B8%94%E0%B9%8C-i.626569723.57307384053
168,"Telesin ตัวหนีบแฮนด์มอเตอร์ไซค์ Aluminum Handlebar Mount for GOPRO,DJI Osmo360/Action 6/5Pro/4/3,Insta360",,handle,TRUE,TRUE,,630.0,https://s.shopee.co.th/1gG6GILwg2,https://shopee.co.th/Telesin-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B9%81%E0%B8%AE%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-Aluminum-Handlebar-Mount-for-GOPRO-DJI-Osmo360-Action-6-5Pro-4-3-Insta360-i.177340969.18251024199
169,TUYU ขายึดติดหมวกกันน้อค สำหรับกล้องโกโปร กล้องแอคชั่น Motorcycle helmet Bracket for GOPRO DJI / Action Camera ติดหมวก,,rear_rack,TRUE,TRUE,,,https://s.shopee.co.th/6VLM1Cov5F,https://shopee.co.th/TUYU-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%84-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%81%E0%B9%82%E0%B8%9B%E0%B8%A3-%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Motorcycle-helmet-Bracket-for-GOPRO-DJI-Action-Camera-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81-i.159776193.12674263439
170,"Telesin GOPRO,DJI,Insta360 Handlebar Mount Tube Clamp ตัวหนีบพลาสติกยึดติดจักรยานหรือราวจับ",,handle,TRUE,TRUE,,,https://s.shopee.co.th/60P5QJpjxc,https://shopee.co.th/Telesin-GOPRO-DJI-Insta360-Handlebar-Mount-Tube-Clamp-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%B4%E0%B8%81%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%AB%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%88%E0%B8%B1%E0%B8%9A-i.177340969.22265697214
171,"MOTOWOLF รับประกัน 1ปี รุ่น 4804 Adapter ยึดกล้อง action camera , 360",,accessory,TRUE,TRUE,,,https://s.shopee.co.th/1qZWSgwt9o,https://shopee.co.th/MOTOWOLF-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99-1%E0%B8%9B%E0%B8%B5-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-4804-Adapter-%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-action-camera-360-i.217215188.44128532894
172,ขายึดกล้อง สำหรับมอเตอร์ไซค์ Motowolf MDL3531 / MDL 3531 ติดตั้งอิสระตามใจ ชุดเดียวจบ ปรับใช้ได้ 3 แบบ,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/7fXJPRItSc,https://shopee.co.th/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-Motowolf-MDL3531-MDL-3531-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B9%83%E0%B8%88-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%88%E0%B8%9A-%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B9%84%E0%B8%94%E0%B9%89-3-%E0%B9%81%E0%B8%9A%E0%B8%9A-i.1523467785.50858912760
173,การ์ดเเฮนด์ BBT สีดำ อุปกรณ์พร้อมติดติ้ง ใส่ Honda CB500X / NX 500 ⭐🍏Bw🍏⭐,,accessory,TRUE,FALSE,honda-nx500,,https://s.shopee.co.th/qgzGypHci,https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94%E0%B9%80%E0%B9%80%E0%B8%AE%E0%B8%99%E0%B8%94%E0%B9%8C-BBT-%E0%B8%AA%E0%B8%B5%E0%B8%94%E0%B8%B3-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%95%E0%B8%B4%E0%B9%89%E0%B8%87-%E0%B9%83%E0%B8%AA%E0%B9%88-Honda-CB500X-NX-500-%E2%AD%90%F0%9F%8D%8FBw%F0%9F%8D%8F%E2%AD%90-i.1145188325.28305564550
174,กางเกงการ์ดแบรนด์ไทย รุ่น FU06 ผ้ายีนส์เกรด AA สีดำเข้ม เพิ่มกระเป๋าข้างใส่โทรศัพท์ เป้กทองเหลือง ซิปล็อค YKK 3 จุด,,bag,TRUE,TRUE,,,https://s.shopee.co.th/9KfXP3kFUc,https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94%E0%B9%81%E0%B8%9A%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-FU06-%E0%B8%9C%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%B5%E0%B8%99%E0%B8%AA%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94-AA-%E0%B8%AA%E0%B8%B5%E0%B8%94%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1-%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B9%8B%E0%B8%B2%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C-%E0%B9%80%E0%B8%9B%E0%B9%89%E0%B8%81%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%87-%E0%B8%8B%E0%B8%B4%E0%B8%9B%E0%B8%A5%E0%B9%87%E0%B8%AD%E0%B8%84-YKK-3-%E0%B8%88%E0%B8%B8%E0%B8%94-i.58215004.7889252521
175,KOMINE กางเกงการ์ด รุ่น PK-7463 Protect Adventure Mesh PNT,,riding_gear,TRUE,FALSE,ktm-250-adventure,9490.0,https://s.shopee.co.th/7pqjcK2xcm,https://shopee.co.th/KOMINE-%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-PK-7463-Protect-Adventure-Mesh-PNT-i.227118225.8883759608
176,Rider89 ถุงมือ กันแดด 3ไซส์การใช้งาน ขับรถมอเตอร์ไซค์ แบบบาง,,riding_gear,TRUE,TRUE,,120.0,https://s.shopee.co.th/7pqjcLOYVe,https://shopee.co.th/Rider89-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%81%E0%B8%94%E0%B8%94-3%E0%B9%84%E0%B8%8B%E0%B8%AA%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%87%E0%B8%B2%E0%B8%99-%E0%B8%82%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%9A%E0%B8%B2%E0%B8%87-i.217215188.24825841341
